Start,End,Length
3279880062,10750474342,56795.42757386419
3279880062,2894392486,72629.61275249087
3279880062,4449229893,60577.990903734775
3279880062,4853345286,34055.51608773184
3279880062,7673872274,42824.34572734591
3279880062,2913188834,61940.625773219035
3279880062,3212140974,10666.617127738327
3279880062,4880895212,126872.97544408936
3279880062,5672406482,25868.69445814131
3279880062,5662778811,18241.7075163723
3279880062,3639473100,43793.2022121975
3279880062,9678085229,36883.53795199414
3279880062,2904564079,41647.30061466385
3279880062,7574348227,33884.58884468809
3279880062,12083064916,35538.549516758096
3279880062,7587916945,45879.353980336055
3279880062,2004799811,74973.88530261646
3279880062,4087448086,42743.069744029184
4881067131,3986296552,10618.223719242302
4881067131,2888030981,55898.903831302596
4881067131,12618796699,85976.47957793201
4881067131,10929099699,29779.416880901983
4881067131,4109304214,12300.48857334886
4881067131,2894391581,81575.73123155742
4881067131,3242037793,5841.091040242092
4881067131,10750474166,51630.72469903621
4881067131,6938760206,1100.1149664816407
4881067131,9295567475,55456.18566583715
4881067131,4054776682,19676.725370927976
4881067131,10889746917,14792.79100899343
4881067131,2984463321,3090.956682362116
4881067131,9122440043,22703.23371185776
4881067131,7572711474,67734.61481465046
4881067131,7047962665,8325.995386431485
4881067131,11559164697,47504.053958011355
4881067131,4859710963,30000.782355214407
4881067131,2903353964,53373.0252342537
4881067131,4058235944,102755.92794462794
4881067131,3622745404,59737.64562613041
4881067131,9458194779,38822.38290689258
4881067131,4449931334,86974.19836015432
4881067131,8777429758,100823.03057147659
4881067131,1999062750,24455.70158185733
4881067131,9609178763,57381.00081290384
4881067131,3919867076,38060.7831333745
4881067131,11557625709,56258.63829879058
4881067131,3612261690,16318.574036595177
4881067131,9006726513,72672.8954391901
4881067131,9715659576,45181.12719567727
4881067131,4446938619,86236.26236622126
4881067131,2888032096,62742.2168585931
4881067131,8913665102,30138.15828672464
4881067131,2926521252,70810.73862668774
4881067131,3572185465,53626.74912321477
4881067131,4139996237,52826.94555023688
4881067131,2892057095,65788.32613549691
4881067131,4498138639,18971.777367448067
4881067131,8772916218,82065.34915447795
4881067131,4737858710,18551.745790155936
4881067131,2891441335,71964.48621255202
4881067131,11004959020,29983.200304306116
4881067131,3624200010,93221.05790355025
4881067131,3221834818,16887.77337443152
4881067131,4492162998,77685.229705725
4881067131,3263789888,12358.334924708768
4881067131,5299434039,31320.94209597635
4881067131,3270592259,31507.063760121888
4881067131,4853250542,30719.150151114816
4881067131,4633782853,81935.69312359464
4881067131,4457330733,84776.8435115166
4881067131,3270424732,20430.01588210788
4881067131,4498120448,23870.681034620662
4881067131,12590730855,49249.87972873456
4881067131,8772916357,89434.82893332007
4881067131,7086494034,33562.22139113723
4881067131,3270449148,20257.063566267785
4881067131,3257639671,7225.8392539596825
4881067131,4746153143,15352.559040583885
4881067131,8765066901,61362.50925652042
4881067131,10726551256,30334.851971618627
4881067131,3367891744,53787.72459477115
4881067131,4216756793,22512.508240360694
4881067131,4733254819,18781.46255099478
4881067131,11145675895,8359.954455742849
4881067131,10750474342,58185.838685281036
4881067131,2894392486,90800.9279729809
4881067131,4449229893,79697.70941152956
4881067131,4853345286,30167.444188361875
4881067131,7673872274,57848.51321649212
4881067131,2913188834,78207.17284531654
4881067131,3212140974,17440.41099321943
4881067131,4880895212,108872.60382450312
4881067131,5672406482,9008.742436772856
4881067131,5662778811,5831.515488820578
4881067131,3639473100,62122.33977654713
4881067131,9678085229,45839.433186979666
4881067131,2904564079,57132.869007519585
4881067131,7574348227,47581.24371982652
4881067131,12083064916,18702.951581609384
4881067131,7587916945,64050.66920082608
4881067131,2004799811,93145.20052310645
4881067131,4087448086,24742.69812444301
3986296552,2888030981,46254.17784567408
3986296552,12618796699,90689.08986085295
3986296552,10929099699,20962.078696266806
3986296552,4109304214,5645.155585689904
3986296552,2894391581,72879.4085332337
3986296552,3242037793,14690.501186674308
3986296552,10750474166,49347.857595669644
3986296552,6938760206,11017.792754949149
3986296552,9295567475,51367.58437733489
3986296552,4054776682,28526.135517360184
3986296552,10889746917,23243.685730528116
3986296552,2984463321,13119.294261249552
3986296552,9122440043,13053.134622024589
3986296552,7572711474,59038.29211632676
3986296552,7047962665,5914.504809630612
3986296552,11559164697,45221.18685464478
3986296552,4859710963,25912.181066712164
3986296552,2903353964,46536.12376793704
3986296552,4058235944,93111.20195899942
3986296552,3622745404,50087.546536297246
3986296552,9458194779,29252.762073588772
3986296552,4449931334,78277.87566183058
3986296552,8777429758,109672.44071790879
3986296552,1999062750,29051.541591614692
3986296552,9609178763,47736.27482727532
3986296552,3919867076,28410.684043541332
3986296552,11557625709,53975.77119542401
3986296552,3612261690,11392.808362052723
3986296552,9006726513,63976.57274086643
3986296552,9715659576,52134.201100480954
3986296552,4446938619,77177.06630508936
3986296552,2888032096,53097.49087296458
3986296552,8913665102,38987.568433156855
3986296552,2926521252,63973.83716037108
3986296552,3572185465,48089.89665327037
3986296552,4139996237,44130.62285191318
3986296552,2892057095,58951.424669180255
3986296552,4498138639,14883.176078945813
3986296552,8772916218,88468.14430291232
3986296552,4737858710,27401.155936588144
3986296552,2891441335,65127.58474623532
3986296552,11004959020,27383.71295300127
3986296552,3624200010,100174.13180835392
3986296552,3221834818,7237.674284598355
3986296552,4492162998,72661.69267858156
3986296552,3263789888,6302.62070300266
3986296552,5299434039,23724.332520807995
3986296552,3270592259,40356.47390655411
3986296552,4853250542,28119.662799809972
3986296552,4633782853,90785.10327002686
3986296552,4457330733,76080.52081319287
3986296552,3270424732,16895.797780187317
3986296552,4498120448,19755.96137652231
3986296552,12590730855,49539.85880127811
3986296552,8772916357,94550.90684828396
3986296552,7086494034,26725.31992482059
3986296552,3270449148,16535.889629596248
3986296552,3257639671,4551.697502002112
3986296552,4746153143,24197.26806171159
3986296552,8765066901,51717.7832708919
3986296552,10726551256,37287.92587642232
3986296552,3367891744,49699.12330626889
3986296552,4216756793,13695.170055725514
3986296552,4733254819,27630.872697426992
3986296552,11145675895,17209.36460217507
3986296552,10750474342,55902.97158191447
3986296552,2894392486,82104.60527465717
3986296552,4449229893,70052.98342590102
3986296552,4853345286,27229.111583581674
3986296552,7673872274,51011.61175017546
3986296552,2913188834,71370.27137899984
3986296552,3212140974,10639.876892723945
3986296552,4880895212,117722.01397093534
3986296552,5672406482,15902.320834636002
3986296552,5662778811,8733.883095924208
3986296552,3639473100,53268.19473436378
3986296552,9678085229,40859.152748506516
3986296552,2904564079,50295.967541202925
3986296552,7574348227,40744.34225350986
3986296552,12083064916,25556.581016713684
3986296552,7587916945,55354.34650250237
3986296552,2004799811,84448.87782478271
3986296552,4087448086,33592.108270875215
2888030981,12618796699,134415.00713273446
2888030981,10929099699,30207.35123797105
2888030981,4109304214,48325.7480929594
2888030981,2894391581,30807.76400224476
2888030981,3242037793,60987.152212694586
2888030981,10750474166,78326.74578220646
2888030981,6938760206,57314.44378096943
2888030981,9295567475,56934.579993175095
2888030981,4054776682,74822.78654338047
2888030981,10889746917,70211.27790210172
2888030981,2984463321,59484.94032939322
2888030981,9122440043,40522.96861781039
2888030981,7572711474,14680.943358154193
2888030981,7047962665,53213.35375314652
2888030981,11559164697,87356.5819296142
2888030981,4859710963,62871.66625545248
2888030981,2903353964,27357.34238515589
2888030981,4058235944,48168.746733143904
2888030981,3622745404,17883.173764024235
2888030981,9458194779,20507.742829272458
2888030981,4449931334,33550.97291603989
2888030981,8777429758,155969.09174392922
2888030981,1999062750,76378.15696512061
2888030981,9609178763,2868.0083383101364
2888030981,3919867076,34356.346628590014
2888030981,11557625709,98146.82257303562
2888030981,3612261690,49509.18254955146
2888030981,9006726513,19494.83421982812
2888030981,9715659576,99460.81647398682
2888030981,4446938619,32234.611079233942
2888030981,2888032096,8227.631772869152
2888030981,8913665102,85284.21945917711
2888030981,2926521252,29258.747308124435
2888030981,3572185465,33240.24175177935
2888030981,4139996237,7533.899413412083
2888030981,2892057095,22632.867596757125
2888030981,4498138639,53435.584713010416
2888030981,8772916218,135348.71611021142
2888030981,4737858710,73697.80696260842
2888030981,2891441335,29878.706494780236
2888030981,11004959020,70862.38065719556
2888030981,3624200010,146860.82014543988
2888030981,3221834818,40873.08364047393
2888030981,4492162998,45711.38725457619
2888030981,3263789888,47867.0109529076
2888030981,5299434039,27195.660634002925
2888030981,3270592259,86653.12493257438
2888030981,4853250542,71264.23898902272
2888030981,4633782853,137081.7542960472
2888030981,4457330733,34008.87628220394
2888030981,3270424732,60942.52199117002
2888030981,4498120448,52668.412931598636
2888030981,12590730855,96420.43060857721
2888030981,8772916357,138970.0309128261
2888030981,7086494034,38234.110626532965
2888030981,3270449148,60706.94100720784
2888030981,3257639671,51878.31287550802
2888030981,4746153143,70493.9190877319
2888030981,8765066901,6152.8910582156595
2888030981,10726551256,84614.5412499282
2888030981,3367891744,60313.88554120273
2888030981,4216756793,35531.657555128164
2888030981,4733254819,73927.52372344726
2888030981,11145675895,63506.01562819534
2888030981,10750474342,86932.21172848082
2888030981,2894392486,40032.960743668256
2888030981,4449229893,25110.52820004556
2888030981,4853345286,71400.16296119327
2888030981,7673872274,31483.29822564878
2888030981,2913188834,30874.71399397001
2888030981,3212140974,48011.26400119977
2888030981,4880895212,164018.66499695575
2888030981,5672406482,63014.38401100765
2888030981,5662778811,55387.39706923862
2888030981,3639473100,8710.454631020579
2888030981,9678085229,33061.496631622045
2888030981,2904564079,20511.97345636893
2888030981,7574348227,26466.077990879952
2888030981,12083064916,72883.19639021957
2888030981,7587916945,11328.166158846445
2888030981,2004799811,39775.57006415902
2888030981,4087448086,79888.75929689551
12618796699,10929099699,108280.5182490113
12618796699,4109304214,87506.91903569236
12618796699,2894391581,160029.36261282154
12618796699,3242037793,85111.72813051323
12618796699,10750474166,55731.467844745915
12618796699,6938760206,86204.54837850716
12618796699,9295567475,81251.13896639863
12618796699,4054776682,87907.51818689182
12618796699,10889746917,76944.34048491334
12618796699,2984463321,84613.13876966793
12618796699,9122440043,99213.80653025948
12618796699,7572711474,144289.5535358334
12618796699,7047962665,86665.6746533419
12618796699,11559164697,52730.913987396445
12618796699,4859710963,74912.89271759133
12618796699,2903353964,134973.80434686167
12618796699,4058235944,177089.74917445765
12618796699,3622745404,126407.45063231158
12618796699,9458194779,116402.71615317668
12618796699,4449931334,162471.97535735363
12618796699,8777429758,37407.83469221469
12618796699,1999062750,62899.394475895795
12618796699,9609178763,132571.44176783442
12618796699,3919867076,108039.11270238462
12618796699,11557625709,38019.197869237396
12618796699,3612261690,87325.34856855505
12618796699,9006726513,148897.06008470175
12618796699,9715659576,45437.24419162015
12618796699,4446938619,161155.61352054772
12618796699,2888032096,137809.28532656885
12618796699,8913665102,66983.61194341755
12618796699,2926521252,152411.51773929567
12618796699,3572185465,113860.3094393316
12618796699,4139996237,131280.57693150098
12618796699,2892057095,146828.62045470107
12618796699,4498138639,83698.23980731836
12618796699,8772916218,11317.195714868323
12618796699,4737858710,89260.83722355116
12618796699,2891441335,153565.26532515994
12618796699,11004959020,69471.29673188769
12618796699,3624200010,13126.764717233276
12618796699,3221834818,94387.62836418627
12618796699,4492162998,133212.36431217333
12618796699,3263789888,87422.99507213774
12618796699,5299434039,112024.36810620576
12618796699,3270592259,66366.09007786374
12618796699,4853250542,70207.2465786964
12618796699,4633782853,26727.66189290974
12618796699,4457330733,163230.47489278077
12618796699,3270424732,77006.35258685939
12618796699,4498120448,89366.03262365822
12618796699,12590730855,41743.276576150856
12618796699,8772916357,5601.885540000427
12618796699,7086494034,115189.65939093033
12618796699,3270449148,75195.54583315305
12618796699,3257639671,87432.86337189008
12618796699,4746153143,92093.31398576417
12618796699,8765066901,136515.02839284425
12618796699,10726551256,63397.00488396618
12618796699,3367891744,74361.4615765306
12618796699,4216756793,101228.35454191596
12618796699,4733254819,87093.62479976621
12618796699,11145675895,84022.18336369151
12618796699,10750474342,47652.90189022283
12618796699,2894392486,169254.55935424508
12618796699,4449229893,154031.53064135925
12618796699,4853345286,66285.24119310906
12618796699,7673872274,139449.2923291001
12618796699,2913188834,158565.57237497318
12618796699,3212140974,88849.93989961453
12618796699,4880895212,35632.64517839284
12618796699,5672406482,81085.71495313774
12618796699,5662778811,86324.53245587136
12618796699,3639473100,139123.21461707752
12618796699,9678085229,102190.4720045344
12618796699,2904564079,138272.247216418
12618796699,7574348227,129208.6817196196
12618796699,12083064916,67950.75292977275
12618796699,7587916945,142504.30058209007
12618796699,2004799811,168696.57250547275
12618796699,4087448086,87552.22619524626
10929099699,4109304214,21848.577402941228
10929099699,2894391581,54724.02997489176
10929099699,3242037793,33745.13761290298
10929099699,10750474166,61995.23817931732
10929099699,6938760206,30072.429181177806
10929099699,9295567475,58230.85611729926
10929099699,4054776682,47580.77194358888
10929099699,10889746917,42969.263302310115
10929099699,2984463321,32242.925729601597
10929099699,9122440043,15981.657922651173
10929099699,7572711474,40882.91355798484
10929099699,7047962665,26337.705829146606
10929099699,11559164697,62895.12760546217
10929099699,4859710963,38973.2846163148
10929099699,2903353964,29668.471708931866
10929099699,4058235944,75762.72567863695
10929099699,3622745404,38153.43315411363
10929099699,9458194779,11666.060534140055
10929099699,4449931334,60122.49710348863
10929099699,8777429758,128727.07714413753
10929099699,1999062750,49474.74261113072
10929099699,9609178763,30387.798546912876
10929099699,3919867076,24786.897527609784
10929099699,11557625709,71649.7119462414
10929099699,3612261690,23791.052191863608
10929099699,9006726513,45821.19418252451
10929099699,9715659576,72557.40211999697
10929099699,4446938619,59384.561109555565
10929099699,2888032096,35749.014592602114
10929099699,8913665102,58042.20485938554
10929099699,2926521252,47106.185101365896
10929099699,3572185465,47665.11508293621
10929099699,4139996237,25975.24429357123
10929099699,2892057095,41523.28781677126
10929099699,4498138639,27717.454355322567
10929099699,8772916218,108852.73172744321
10929099699,4737858710,46455.79236281682
10929099699,2891441335,48259.93268723014
10929099699,11004959020,45057.65370381864
10929099699,3624200010,120597.33282786998
10929099699,3221834818,14840.60899423304
10929099699,4492162998,65516.64299304066
10929099699,3263789888,21413.31813285584
10929099699,5299434039,6719.0354682759935
10929099699,3270592259,59411.110332782795
10929099699,4853250542,45546.108631334886
10929099699,4633782853,109839.7396962556
10929099699,4457330733,57925.142254850936
10929099699,3270424732,34569.738531004696
10929099699,4498120448,30408.012479745834
10929099699,12590730855,69924.44622580902
10929099699,8772916357,112918.05439176194
10929099699,7086494034,15316.719405634856
10929099699,3270449148,34209.83038041362
10929099699,3257639671,24974.898521518102
10929099699,4746153143,43251.90448794025
10929099699,8765066901,34369.30699052941
10929099699,10726551256,57711.126895938345
10929099699,3367891744,58302.71478409744
10929099699,4216756793,8289.642955336518
10929099699,4733254819,46685.509123655655
10929099699,11145675895,36264.001028403734
10929099699,10750474342,68550.35216556217
10929099699,2894392486,63949.22671631525
10929099699,4449229893,52704.507145538584
10929099699,4853345286,44903.05233439906
10929099699,7673872274,34143.95969117029
10929099699,2913188834,53260.239737043405
10929099699,3212140974,22412.553734961828
10929099699,4880895212,136776.6503971641
10929099699,5672406482,35772.369411216
10929099699,5662778811,28145.382469446977
10929099699,3639473100,35270.6385198815
10929099699,9678085229,42108.35399695192
10929099699,2904564079,32966.914578488206
10929099699,7574348227,25204.202808512455
10929099699,12083064916,45979.78203622969
10929099699,7587916945,37198.96794416043
10929099699,2004799811,66293.49926644082
10929099699,4087448086,52646.74469710389
4109304214,2894391581,73588.52236600769
4109304214,3242037793,17744.558199755535
4109304214,10750474166,46283.43443750605
4109304214,6938760206,13003.582125995083
4109304214,9295567475,47415.01560000819
4109304214,4054776682,31015.884187769392
4109304214,10889746917,24294.186360021497
4109304214,2984463321,14994.423841875558
4109304214,9122440043,13762.248454798568
4109304214,7572711474,59747.40594910074
4109304214,7047962665,6086.946724177087
4109304214,11559164697,42156.763696481175
4109304214,4859710963,21959.612289385466
4109304214,2903353964,48532.964100047764
4109304214,4058235944,93820.31579177338
4109304214,3622745404,49394.86467681964
4109304214,9458194779,29961.87590636275
4109304214,4449931334,78986.98949460457
4109304214,8777429758,111502.79035991494
4109304214,1999062750,29853.303621814743
4109304214,9609178763,48445.388660049306
4109304214,3919867076,26882.75077788326
4109304214,11557625709,50911.34803726041
4109304214,3612261690,6961.69586096698
4109304214,9006726513,64685.686573640414
4109304214,9715659576,52935.963130681004
4109304214,4446938619,77886.18013786334
4109304214,2888032096,53806.604705738566
4109304214,8913665102,41418.84893680229
4109304214,2926521252,65970.67749248182
4109304214,3572185465,44536.55675832867
4109304214,4139996237,44839.73668468716
4109304214,2892057095,60387.78020788718
4109304214,4498138639,10888.098024425935
4109304214,8772916218,88113.24157443621
4109304214,4737858710,29890.974809523173
4109304214,2891441335,67124.42507834607
4109304214,11004959020,24319.289794837678
4109304214,3624200010,100070.47971539482
4109304214,3221834818,7946.788117372336
4109304214,4492162998,68964.2954170309
4109304214,3263789888,1772.4936659401512
4109304214,5299434039,25583.5278593919
4109304214,3270592259,42787.754410199545
4109304214,4853250542,25055.239641646378
4109304214,4633782853,92615.45291203303
4109304214,4457330733,76789.63464596686
4109304214,3270424732,13831.374622023723
4109304214,4498120448,15398.135518207388
4109304214,12590730855,49184.95607280201
4109304214,8772916357,92179.69048278096
4109304214,7086494034,29681.923497843043
4109304214,3270449148,13471.466471432654
4109304214,3257639671,5592.305613146662
4109304214,4746153143,27256.026200097323
4109304214,8765066901,52426.897103665884
4109304214,10726551256,38089.68790662237
4109304214,3367891744,45746.55452894219
4109304214,4216756793,15028.63446733052
4109304214,4733254819,30121.75707604022
4109304214,11145675895,19923.553632381438
4109304214,10750474342,52838.54842375087
4109304214,2894392486,82813.71910743116
4109304214,4449229893,70762.097258675
4109304214,4853345286,24164.68842541808
4109304214,7673872274,53008.45208228619
4109304214,2913188834,72124.7321281593
4109304214,3212140974,6843.591640035105
4109304214,4880895212,119552.36361294151
4109304214,5672406482,16952.821464129385
4109304214,5662778811,10152.970959784305
4109304214,3639473100,53977.30856713776
4109304214,9678085229,37286.42382746544
4109304214,2904564079,51831.406969604126
4109304214,7574348227,43700.94582653231
4109304214,12083064916,26358.343046913735
4109304214,7587916945,56063.46033527636
4109304214,2004799811,85157.9916575567
4109304214,4087448086,36023.38877452063
2894391581,3242037793,85474.17940430943
2894391581,10750474166,104716.70086683519
2894391581,6938760206,81801.47097258425
2894391581,9295567475,83324.53507780384
2894391581,4054776682,99309.81373499529
2894391581,10889746917,94698.30509371652
2894391581,2984463321,83971.96752100805
2894391581,9122440043,65825.49570539796
2894391581,7572711474,16274.47114988457
2894391581,7047962665,78339.15463986577
2894391581,11559164697,113746.53701424295
2894391581,4859710963,89108.66411813447
2894391581,2903353964,34895.81664148399
2894391581,4058235944,27338.021778016657
2894391581,3622745404,38663.00268383216
2894391581,9458194779,47457.93871482739
2894391581,4449931334,12181.372458236434
2894391581,8777429758,180456.11893554396
2894391581,1999062750,101476.19142184986
2894391581,9609178763,31575.951434726587
2894391581,3919867076,61457.72623493297
2894391581,11557625709,123449.34966062321
2894391581,3612261690,74811.70963713902
2894391581,9006726513,14567.063881462946
2894391581,9715659576,124558.85093071607
2894391581,4446938619,13324.84068804006
2894391581,2888032096,22669.923397293118
2894391581,8913665102,109771.24665079192
2894391581,2926521252,22884.959807651234
2894391581,3572185465,54020.07067158728
2894391581,4139996237,31460.925785811407
2894391581,2892057095,23614.16281974372
2894391581,4498138639,78738.11180059797
2894391581,8772916218,160651.24319779893
2894391581,4737858710,98184.83415422324
2894391581,2891441335,21453.817654043287
2894391581,11004959020,96164.9077447831
2894391581,3624200010,172598.7816385891
2894391581,3221834818,66175.61072806151
2894391581,4492162998,49567.43860630131
2894391581,3263789888,73169.53804049516
2894391581,5299434039,50241.92742591731
2894391581,3270592259,111140.15212418919
2894391581,4853250542,96566.76607661025
2894391581,4633782853,161568.78148766197
2894391581,4457330733,7113.569992208653
2894391581,3270424732,86245.0490787576
2894391581,4498120448,79769.79253794158
2894391581,12590730855,121722.95769616478
2894391581,8772916357,164717.69210614378
2894391581,7086494034,54597.93325982811
2894391581,3270449148,86009.46809479546
2894391581,3257639671,76976.34733223727
2894391581,4746153143,94980.94627934668
2894391581,8765066901,24711.596347045645
2894391581,10726551256,109712.57570665744
2894391581,3367891744,86703.84062583148
2894391581,4216756793,60291.09176605572
2894391581,4733254819,98414.55091506208
2894391581,11145675895,87993.04281981019
2894391581,10750474342,113322.16681310955
2894391581,2894392486,12514.438857616067
2894391581,4449229893,15784.486367840454
2894391581,4853345286,96702.69004878086
2894391581,7673872274,34214.120574062246
2894391581,2913188834,13310.796063189719
2894391581,3212140974,73313.79108878734
2894391581,4880895212,188505.6921885705
2894391581,5672406482,87773.81822193516
2894391581,5662778811,80146.83128016614
2894391581,3639473100,22314.839750098683
2894391581,9678085229,59451.45171625081
2894391581,2904564079,28050.447712697027
2894391581,7574348227,37913.03563237799
2894391581,12083064916,97981.23084694882
2894391581,7587916945,19972.85524434102
2894391581,2004799811,17078.440597052344
2894391581,4087448086,104375.7864885103
3242037793,10750474166,52044.867837191516
3242037793,6938760206,5125.092972374023
3242037793,9295567475,56666.173236023664
3242037793,4054776682,13835.634330685883
3242037793,10889746917,9224.125689407127
3242037793,2984463321,4427.055233702048
3242037793,9122440043,26641.951573217975
3242037793,7572711474,71673.33267601069
3242037793,7047962665,12402.430687964756
3242037793,11559164697,47918.19709616665
3242037793,4859710963,31177.637991464508
3242037793,2903353964,57311.74309561393
3242037793,4058235944,106694.64580598817
3242037793,3622745404,63676.36348749061
3242037793,9458194779,42761.100768252785
3242037793,4449931334,90912.91622151453
3242037793,8777429758,94981.93953123447
3242037793,1999062750,23003.27569591619
3242037793,9609178763,61319.718674264055
3242037793,3919867076,41999.5009947347
3242037793,11557625709,56672.78143694588
3242037793,3612261690,20395.009338128435
3242037793,9006726513,76611.61330055034
3242037793,9715659576,42379.306085940756
3242037793,4446938619,90174.98022758147
3242037793,2888032096,66680.93471995338
3242037793,8913665102,24297.067246482547
3242037793,2926521252,74749.45648804797
3242037793,3572185465,57593.27574186385
3242037793,4139996237,56765.663411597096
3242037793,2892057095,69727.04399685713
3242037793,4498138639,21274.399767677198
3242037793,8772916218,79263.52804474143
3242037793,4737858710,12710.654749913849
3242037793,2891441335,75903.20407391225
3242037793,11004959020,30397.343442461424
3242037793,3624200010,90419.23679381372
3242037793,3221834818,20826.49123579174
3242037793,4492162998,81651.7563243741
3242037793,3263789888,17645.063576235258
3242037793,5299434039,35259.65995733657
3242037793,3270592259,25665.972719879795
3242037793,4853250542,31133.293289270125
3242037793,4633782853,76094.60208335254
3242037793,4457330733,88715.56137287682
3242037793,3270424732,21173.27848522691
3242037793,4498120448,26173.30343484979
3242037793,12590730855,47797.45384279342
3242037793,8772916357,86981.42555085506
3242037793,7086494034,37500.939252497454
3242037793,3270449148,21000.326169386815
3242037793,3257639671,12512.56790548617
3242037793,4746153143,9564.256084406865
3242037793,8765066901,65301.22711788063
3242037793,10726551256,25996.877315062462
3242037793,3367891744,54997.712164957666
3242037793,4216756793,26451.22610172091
3242037793,4733254819,12940.371510752686
3242037793,11145675895,2518.8634155007558
3242037793,10750474342,58599.98182343634
3242037793,2894392486,94739.64583434112
3242037793,4449229893,83636.42727288978
3242037793,4853345286,30581.587326517183
3242037793,7673872274,61787.23107785235
3242037793,2913188834,82145.8907066768
3242037793,3212140974,22136.333633342685
3242037793,4880895212,103031.51278426102
3242037793,5672406482,7842.0331250257495
3242037793,5662778811,9907.950790353856
3242037793,3639473100,66061.05763790735
3242037793,9678085229,48142.05558720879
3242037793,2904564079,61071.586868879815
3242037793,7574348227,51519.96158118675
3242037793,12083064916,17250.525695668242
3242037793,7587916945,67989.3870621863
3242037793,2004799811,97083.91838446667
3242037793,4087448086,18901.607084200914
10750474166,6938760206,50950.01148958653
10750474166,9295567475,25541.339437580442
10750474166,4054776682,56155.6443517873
10750474166,10889746917,43893.504153271235
10750474166,2984463321,49832.18993353631
10750474166,9122440043,47733.50663824559
10750474166,7572711474,88558.08569108744
10750474166,7047962665,44143.423681009604
10750474166,11559164697,10204.718083911492
10750474166,4859710963,24769.40726886284
10750474166,2903353964,85389.35876024062
10750474166,4058235944,121358.28132971164
10750474166,3622745404,70675.9827875656
10750474166,9458194779,66645.79868867066
10750474166,4449931334,106740.50751260757
10750474166,8777429758,92118.49492055083
10750474166,1999062750,31854.415277624124
10750474166,9609178763,76839.97392308843
10750474166,3919867076,52307.644857638625
10750474166,11557625709,23405.254037389746
10750474166,3612261690,38510.99220668698
10750474166,9006726513,93165.59223995583
10750474166,9715659576,32215.770265053547
10750474166,4446938619,105424.1456758016
10750474166,2888032096,82077.81748182287
10750474166,8913665102,40033.136659709744
10750474166,2926521252,102827.07215267468
10750474166,3572185465,58128.84159458567
10750474166,4139996237,81310.09770683218
10750474166,2892057095,97244.17486808
10750474166,4498138639,35352.28773670275
10750474166,8772916218,57972.2673489619
10750474166,4737858710,57105.192243333324
10750474166,2891441335,103980.81973853895
10750474166,11004959020,21428.05457422427
10750474166,3624200010,69484.2529469841
10750474166,3221834818,47918.96746843971
10750474166,4492162998,78548.18203422856
10750474166,3263789888,43633.932603721
10750474166,5299434039,62439.9225195847
10750474166,3270592259,39615.59864355682
10750474166,4853250542,21824.695964820636
10750474166,4633782853,72678.2348433517
10750474166,4457330733,107886.01861513723
10750474166,3270424732,32655.81596761719
10750474166,4498120448,37261.02252684478
10750474166,12590730855,23377.03639129939
10750474166,8772916357,61593.46371437029
10750474166,7086494034,68855.53995532534
10750474166,3270449148,32650.54080624381
10750474166,3257639671,45355.52809237413
10750474166,4746153143,57514.4370563934
10750474166,8765066901,80783.56054809826
10750474166,10726551256,35196.631644767775
10750474166,3367891744,18629.99373178466
10750474166,4216756793,53464.04764412978
10750474166,4733254819,53505.07246526468
10750474166,11145675895,49240.90256893649
10750474166,10750474342,9555.64453002502
10750474166,2894392486,113910.10307660153
10750474166,4449229893,98300.06279661326
10750474166,4853345286,21473.65536486795
10750474166,7673872274,89864.84674247904
10750474166,2913188834,105338.69950971453
10750474166,3212140974,39281.397904400255
10750474166,4880895212,91990.13340814365
10750474166,5672406482,44362.45203761948
10750474166,5662778811,47088.956960423646
10750474166,3639473100,83391.74677233149
10750474166,9678085229,46459.00415978844
10750474166,2904564079,88687.80162979694
10750474166,7574348227,80925.08985982114
10750474166,12083064916,35378.230763202664
10750474166,7587916945,87173.98274838644
10750474166,2004799811,112965.10466072672
10750474166,4087448086,57694.314185585616
6938760206,9295567475,56040.33610612821
6938760206,4054776682,18960.54750949805
6938760206,10889746917,14349.038868219295
6938760206,2984463321,2847.1763791822123
6938760206,9122440043,22946.760925361214
6938760206,7572711474,67978.14202815392
6938760206,7047962665,8910.145826722543
6938760206,11559164697,48088.204398302405
6938760206,4859710963,30584.93279550547
6938760206,2903353964,53616.55244775716
6938760206,4058235944,102999.4551581314
6938760206,3622745404,59981.17283963386
6938760206,9458194779,39065.91012039603
6938760206,4449931334,87217.72557365778
6938760206,8777429758,100106.85271004665
6938760206,1999062750,24211.92127867743
6938760206,9609178763,57624.52802640729
6938760206,3919867076,38304.31034687795
6938760206,11557625709,56842.78873908163
6938760206,3612261690,16902.724476886233
6938760206,9006726513,72916.42265269357
6938760206,9715659576,44937.346892497364
6938760206,4446938619,86479.78957972472
6938760206,2888032096,62985.74407209655
6938760206,8913665102,29421.980425294714
6938760206,2926521252,71054.2658401912
6938760206,3572185465,54210.89956350583
6938760206,4139996237,53070.47276374034
6938760206,2892057095,66031.85334900038
6938760206,4498138639,19555.92780773912
6938760206,8772916218,81821.56885129804
6938760206,4737858710,17835.56792872601
6938760206,2891441335,72208.01342605548
6938760206,11004959020,30567.350744597174
6938760206,3624200010,92977.27760037033
6938760206,3221834818,17131.300587934977
6938760206,4492162998,78269.38014601606
6938760206,3263789888,12893.93061129214
6938760206,5299434039,31564.469309479806
